,answerChangedCount,edad,escuela,genero,grado,loID,problema,tiempo,userID,isCorrect
17,1,8,Colegio la Ensenanza,1,3,3,17+10=?,3.7532806396484397,-LcH7ErS4oqzMVh8glTH,1
18,1,8,Colegio la Ensenanza,1,3,3,33+10=?,4.03687286376953,-LcH7ErS4oqzMVh8glTH,1
19,2,8,Colegio la Ensenanza,1,3,3,40+10=?,6.70663070678711,-LcH7ErS4oqzMVh8glTH,1
20,1,8,Colegio la Ensenanza,1,3,4,17+25=?,10.172584533691401,-LcH7ErS4oqzMVh8glTH,0
21,1,8,Colegio la Ensenanza,1,3,4,25+25=?,15.613529205322301,-LcH7ErS4oqzMVh8glTH,0
22,1,8,Colegio la Ensenanza,1,3,4,42+35=?,13.795307159423801,-LcH7ErS4oqzMVh8glTH,1
23,1,8,Colegio la Ensenanza,1,3,4,46+37=?,44.8704299926758,-LcH7ErS4oqzMVh8glTH,0
24,1,8,Colegio la Ensenanza,1,3,4,61+39=?,6.0061550140380895,-LcH7ErS4oqzMVh8glTH,0
25,1,7,Colegio la Ensenanza,1,1,0,1+3=?,28.732610702514602,-LcH7Et6OfHmt5lHFkpt,1
26,1,7,Colegio la Ensenanza,1,1,0,4+2=?,10.6102161407471,-LcH7Et6OfHmt5lHFkpt,1
27,1,7,Colegio la Ensenanza,1,1,0,4+3=?,11.5437164306641,-LcH7Et6OfHmt5lHFkpt,0
28,1,7,Colegio la Ensenanza,1,1,0,3+1=?,8.60790634155273,-LcH7Et6OfHmt5lHFkpt,1
29,1,7,Colegio la Ensenanza,1,1,0,6+4=?,12.8997182846069,-LcH7Et6OfHmt5lHFkpt,0
30,1,7,Colegio la Ensenanza,1,1,1,1+10=?,10.675470352172901,-LcH7Et6OfHmt5lHFkpt,0
31,1,7,Colegio la Ensenanza,1,1,1,3+10=?,27.6402969360352,-LcH7Et6OfHmt5lHFkpt,1
32,1,7,Colegio la Ensenanza,1,1,1,5+10=?,36.6807746887207,-LcH7Et6OfHmt5lHFkpt,1
33,1,7,Colegio la Ensenanza,1,1,1,7+10=?,31.726078033447298,-LcH7Et6OfHmt5lHFkpt,0
34,1,7,Colegio la Ensenanza,1,1,1,0+10=?,9.37385845184326,-LcH7Et6OfHmt5lHFkpt,1
35,1,7,Colegio la Ensenanza,1,1,2,2+12=?,21.151910781860398,-LcH7Et6OfHmt5lHFkpt,0
36,1,7,Colegio la Ensenanza,1,1,2,6+11=?,64.77194213867189,-LcH7Et6OfHmt5lHFkpt,0
37,1,7,Colegio la Ensenanza,1,1,2,7+17=?,8.77505493164063,-LcH7Et6OfHmt5lHFkpt,0
38,1,7,Colegio la Ensenanza,1,1,2,8+21=?,31.7741546630859,-LcH7Et6OfHmt5lHFkpt,0
39,1,7,Colegio la Ensenanza,1,1,2,3+30=?,13.345359802246099,-LcH7Et6OfHmt5lHFkpt,0
40,1,7,Colegio la Ensenanza,1,1,3,13+10=?,79.8692855834961,-LcH7Et6OfHmt5lHFkpt,1
41,1,7,Colegio la Ensenanza,1,1,3,22+10=?,41.3647003173828,-LcH7Et6OfHmt5lHFkpt,1
42,1,7,Colegio la Ensenanza,1,1,3,17+10=?,13.346458435058599,-LcH7Et6OfHmt5lHFkpt,0
43,1,7,Colegio la Ensenanza,1,1,3,33+10=?,1.6182327270507801,-LcH7Et6OfHmt5lHFkpt,0
44,1,7,Colegio la Ensenanza,1,1,3,40+10=?,33.3925170898438,-LcH7Et6OfHmt5lHFkpt,1
45,1,7,Colegio la Ensenanza,1,1,4,17+25=?,12.3938732147217,-LcH7Et6OfHmt5lHFkpt,0
46,1,7,Colegio la Ensenanza,1,1,4,25+25=?,2.30205917358398,-LcH7Et6OfHmt5lHFkpt,0
47,1,7,Colegio la Ensenanza,1,1,4,42+35=?,20.0688705444336,-LcH7Et6OfHmt5lHFkpt,1
48,2,7,Colegio la Ensenanza,1,1,4,46+37=?,13.1404705047607,-LcH7Et6OfHmt5lHFkpt,0
49,2,7,Colegio la Ensenanza,1,1,4,61+39=?,21.185977935790998,-LcH7Et6OfHmt5lHFkpt,0
50,1,8,Colegio la Ensenanza,1,2,0,1+3=?,28.0117969512939,-LcH7EtccG1KFVhQ8eJ4,1
51,1,8,Colegio la Ensenanza,1,2,0,4+2=?,11.626218795776401,-LcH7EtccG1KFVhQ8eJ4,1
52,1,8,Colegio la Ensenanza,1,2,0,4+3=?,8.84158706665039,-LcH7EtccG1KFVhQ8eJ4,1
53,1,8,Colegio la Ensenanza,1,2,0,3+1=?,22.063331604003896,-LcH7EtccG1KFVhQ8eJ4,1
54,1,8,Colegio la Ensenanza,1,2,0,6+4=?,16.4153614044189,-LcH7EtccG1KFVhQ8eJ4,1
55,1,8,Colegio la Ensenanza,1,2,1,1+10=?,45.4698143005371,-LcH7EtccG1KFVhQ8eJ4,1
56,1,8,Colegio la Ensenanza,1,2,1,3+10=?,145.756927490234,-LcH7EtccG1KFVhQ8eJ4,0
57,1,8,Colegio la Ensenanza,1,2,1,5+10=?,99.28089141845699,-LcH7EtccG1KFVhQ8eJ4,0
58,1,8,Colegio la Ensenanza,1,2,1,7+10=?,29.7439231872559,-LcH7EtccG1KFVhQ8eJ4,1
59,1,8,Colegio la Ensenanza,1,2,1,0+10=?,36.56007766723629,-LcH7EtccG1KFVhQ8eJ4,1
60,2,8,Colegio la Ensenanza,1,2,2,2+12=?,27.2910308837891,-LcH7EtccG1KFVhQ8eJ4,1
61,1,8,Colegio la Ensenanza,1,2,2,6+11=?,30.4092140197754,-LcH7EtccG1KFVhQ8eJ4,0
62,1,8,Colegio la Ensenanza,1,2,2,7+17=?,36.0000991821289,-LcH7EtccG1KFVhQ8eJ4,0
63,1,8,Colegio la Ensenanza,1,2,2,8+21=?,53.245121002197294,-LcH7EtccG1KFVhQ8eJ4,1
64,1,8,Colegio la Ensenanza,1,2,2,3+30=?,12.253824234008801,-LcH7EtccG1KFVhQ8eJ4,1
65,1,8,Colegio la Ensenanza,1,2,3,13+10=?,33.9649848937988,-LcH7EtccG1KFVhQ8eJ4,1
66,1,8,Colegio la Ensenanza,1,2,3,22+10=?,16.599655151367198,-LcH7EtccG1KFVhQ8eJ4,1
67,1,8,Colegio la Ensenanza,1,2,3,17+10=?,17.1774101257324,-LcH7EtccG1KFVhQ8eJ4,1
68,1,8,Colegio la Ensenanza,1,2,3,33+10=?,19.5527248382568,-LcH7EtccG1KFVhQ8eJ4,1
69,1,8,Colegio la Ensenanza,1,2,3,40+10=?,20.9718055725098,-LcH7EtccG1KFVhQ8eJ4,1
70,1,8,Colegio la Ensenanza,1,2,4,17+25=?,9.73214530944824,-LcH7EtccG1KFVhQ8eJ4,0
71,1,8,Colegio la Ensenanza,1,2,4,25+25=?,30.533147811889602,-LcH7EtccG1KFVhQ8eJ4,0
72,1,8,Colegio la Ensenanza,1,2,4,42+35=?,47.1998100280762,-LcH7EtccG1KFVhQ8eJ4,0
73,1,8,Colegio la Ensenanza,1,2,4,46+37=?,36.373046875,-LcH7EtccG1KFVhQ8eJ4,0
74,1,8,Colegio la Ensenanza,1,2,4,61+39=?,59.5426139831543,-LcH7EtccG1KFVhQ8eJ4,0
75,1,8,Colegio la Ensenanza,1,3,0,1+3=?,5.0067038536071795,-LcHIW3eUfvSx_iUbV3R,1
76,1,8,Colegio la Ensenanza,1,3,0,4+2=?,3.16943788528442,-LcHIW3eUfvSx_iUbV3R,1
77,1,8,Colegio la Ensenanza,1,3,0,4+3=?,4.103590011596681,-LcHIW3eUfvSx_iUbV3R,1
78,1,8,Colegio la Ensenanza,1,3,0,3+1=?,5.905170440673831,-LcHIW3eUfvSx_iUbV3R,1
79,1,8,Colegio la Ensenanza,1,3,0,6+4=?,16.7146606445313,-LcHIW3eUfvSx_iUbV3R,1
80,1,8,Colegio la Ensenanza,1,3,1,1+10=?,3.00278854370117,-LcHIW3eUfvSx_iUbV3R,1
81,1,8,Colegio la Ensenanza,1,3,1,3+10=?,3.3196182250976602,-LcHIW3eUfvSx_iUbV3R,1
82,1,8,Colegio la Ensenanza,1,3,1,5+10=?,4.17017364501953,-LcHIW3eUfvSx_iUbV3R,1
83,1,8,Colegio la Ensenanza,1,3,1,7+10=?,3.26956558227539,-LcHIW3eUfvSx_iUbV3R,1
84,1,8,Colegio la Ensenanza,1,3,1,0+10=?,2.45257186889648,-LcHIW3eUfvSx_iUbV3R,1
85,1,8,Colegio la Ensenanza,1,3,2,2+12=?,2.6355133056640603,-LcHIW3eUfvSx_iUbV3R,1
86,1,8,Colegio la Ensenanza,1,3,2,6+11=?,6.51709079742432,-LcHIW3eUfvSx_iUbV3R,1
87,1,8,Colegio la Ensenanza,1,3,2,7+17=?,12.5276651382446,-LcHIW3eUfvSx_iUbV3R,0
88,1,8,Colegio la Ensenanza,1,3,2,8+21=?,14.729644775390598,-LcHIW3eUfvSx_iUbV3R,1
89,1,8,Colegio la Ensenanza,1,3,2,3+30=?,2.55223274230957,-LcHIW3eUfvSx_iUbV3R,1
90,1,8,Colegio la Ensenanza,1,3,3,13+10=?,4.90431213378906,-LcHIW3eUfvSx_iUbV3R,1
91,1,8,Colegio la Ensenanza,1,3,3,22+10=?,10.0588264465332,-LcHIW3eUfvSx_iUbV3R,1
92,1,8,Colegio la Ensenanza,1,3,3,17+10=?,3.7532806396484397,-LcHIW3eUfvSx_iUbV3R,1
93,1,8,Colegio la Ensenanza,1,3,3,33+10=?,4.03687286376953,-LcHIW3eUfvSx_iUbV3R,1
94,2,8,Colegio la Ensenanza,1,3,3,40+10=?,6.70663070678711,-LcHIW3eUfvSx_iUbV3R,1
95,1,8,Colegio la Ensenanza,1,3,4,17+25=?,10.172584533691401,-LcHIW3eUfvSx_iUbV3R,0
96,1,8,Colegio la Ensenanza,1,3,4,25+25=?,15.613529205322301,-LcHIW3eUfvSx_iUbV3R,0
97,1,8,Colegio la Ensenanza,1,3,4,42+35=?,13.795307159423801,-LcHIW3eUfvSx_iUbV3R,1
98,1,8,Colegio la Ensenanza,1,3,4,46+37=?,44.8704299926758,-LcHIW3eUfvSx_iUbV3R,0
99,1,8,Colegio la Ensenanza,1,3,4,61+39=?,6.0061550140380895,-LcHIW3eUfvSx_iUbV3R,0
100,1,7,Colegio la Ensenanza,1,1,0,1+3=?,28.732610702514602,-LcHIW5KzAlWz_SAo0Vx,1
101,1,7,Colegio la Ensenanza,1,1,0,4+2=?,10.6102161407471,-LcHIW5KzAlWz_SAo0Vx,1
102,1,7,Colegio la Ensenanza,1,1,0,4+3=?,11.5437164306641,-LcHIW5KzAlWz_SAo0Vx,0
103,1,7,Colegio la Ensenanza,1,1,0,3+1=?,8.60790634155273,-LcHIW5KzAlWz_SAo0Vx,1
104,1,7,Colegio la Ensenanza,1,1,0,6+4=?,12.8997182846069,-LcHIW5KzAlWz_SAo0Vx,0
105,1,7,Colegio la Ensenanza,1,1,1,1+10=?,10.675470352172901,-LcHIW5KzAlWz_SAo0Vx,0
106,1,7,Colegio la Ensenanza,1,1,1,3+10=?,27.6402969360352,-LcHIW5KzAlWz_SAo0Vx,1
107,1,7,Colegio la Ensenanza,1,1,1,5+10=?,36.6807746887207,-LcHIW5KzAlWz_SAo0Vx,1
108,1,7,Colegio la Ensenanza,1,1,1,7+10=?,31.726078033447298,-LcHIW5KzAlWz_SAo0Vx,0
109,1,7,Colegio la Ensenanza,1,1,1,0+10=?,9.37385845184326,-LcHIW5KzAlWz_SAo0Vx,1
110,1,7,Colegio la Ensenanza,1,1,2,2+12=?,21.151910781860398,-LcHIW5KzAlWz_SAo0Vx,0
111,1,7,Colegio la Ensenanza,1,1,2,6+11=?,64.77194213867189,-LcHIW5KzAlWz_SAo0Vx,0
112,1,7,Colegio la Ensenanza,1,1,2,7+17=?,8.77505493164063,-LcHIW5KzAlWz_SAo0Vx,0
113,1,7,Colegio la Ensenanza,1,1,2,8+21=?,31.7741546630859,-LcHIW5KzAlWz_SAo0Vx,0
114,1,7,Colegio la Ensenanza,1,1,2,3+30=?,13.345359802246099,-LcHIW5KzAlWz_SAo0Vx,0
115,1,7,Colegio la Ensenanza,1,1,3,13+10=?,79.8692855834961,-LcHIW5KzAlWz_SAo0Vx,1
116,1,7,Colegio la Ensenanza,1,1,3,22+10=?,41.3647003173828,-LcHIW5KzAlWz_SAo0Vx,1
117,1,7,Colegio la Ensenanza,1,1,3,17+10=?,13.346458435058599,-LcHIW5KzAlWz_SAo0Vx,0
118,1,7,Colegio la Ensenanza,1,1,3,33+10=?,1.6182327270507801,-LcHIW5KzAlWz_SAo0Vx,0
119,1,7,Colegio la Ensenanza,1,1,3,40+10=?,33.3925170898438,-LcHIW5KzAlWz_SAo0Vx,1
120,1,7,Colegio la Ensenanza,1,1,4,17+25=?,12.3938732147217,-LcHIW5KzAlWz_SAo0Vx,0
121,1,7,Colegio la Ensenanza,1,1,4,25+25=?,2.30205917358398,-LcHIW5KzAlWz_SAo0Vx,0
122,1,7,Colegio la Ensenanza,1,1,4,42+35=?,20.0688705444336,-LcHIW5KzAlWz_SAo0Vx,1
123,2,7,Colegio la Ensenanza,1,1,4,46+37=?,13.1404705047607,-LcHIW5KzAlWz_SAo0Vx,0
124,2,7,Colegio la Ensenanza,1,1,4,61+39=?,21.185977935790998,-LcHIW5KzAlWz_SAo0Vx,0
125,1,8,Colegio la Ensenanza,1,2,0,1+3=?,28.0117969512939,-LcHIW5siIZ4oMsSLpSX,1
126,1,8,Colegio la Ensenanza,1,2,0,4+2=?,11.626218795776401,-LcHIW5siIZ4oMsSLpSX,1
127,1,8,Colegio la Ensenanza,1,2,0,4+3=?,8.84158706665039,-LcHIW5siIZ4oMsSLpSX,1
128,1,8,Colegio la Ensenanza,1,2,0,3+1=?,22.063331604003896,-LcHIW5siIZ4oMsSLpSX,1
129,1,8,Colegio la Ensenanza,1,2,0,6+4=?,16.4153614044189,-LcHIW5siIZ4oMsSLpSX,1
130,1,8,Colegio la Ensenanza,1,2,1,1+10=?,45.4698143005371,-LcHIW5siIZ4oMsSLpSX,1
131,1,8,Colegio la Ensenanza,1,2,1,3+10=?,145.756927490234,-LcHIW5siIZ4oMsSLpSX,0
132,1,8,Colegio la Ensenanza,1,2,1,5+10=?,99.28089141845699,-LcHIW5siIZ4oMsSLpSX,0
133,1,8,Colegio la Ensenanza,1,2,1,7+10=?,29.7439231872559,-LcHIW5siIZ4oMsSLpSX,1
134,1,8,Colegio la Ensenanza,1,2,1,0+10=?,36.56007766723629,-LcHIW5siIZ4oMsSLpSX,1
135,2,8,Colegio la Ensenanza,1,2,2,2+12=?,27.2910308837891,-LcHIW5siIZ4oMsSLpSX,1
136,1,8,Colegio la Ensenanza,1,2,2,6+11=?,30.4092140197754,-LcHIW5siIZ4oMsSLpSX,0
137,1,8,Colegio la Ensenanza,1,2,2,7+17=?,36.0000991821289,-LcHIW5siIZ4oMsSLpSX,0
138,1,8,Colegio la Ensenanza,1,2,2,8+21=?,53.245121002197294,-LcHIW5siIZ4oMsSLpSX,1
139,1,8,Colegio la Ensenanza,1,2,2,3+30=?,12.253824234008801,-LcHIW5siIZ4oMsSLpSX,1
140,1,8,Colegio la Ensenanza,1,2,3,13+10=?,33.9649848937988,-LcHIW5siIZ4oMsSLpSX,1
141,1,8,Colegio la Ensenanza,1,2,3,22+10=?,16.599655151367198,-LcHIW5siIZ4oMsSLpSX,1
142,1,8,Colegio la Ensenanza,1,2,3,17+10=?,17.1774101257324,-LcHIW5siIZ4oMsSLpSX,1
143,1,8,Colegio la Ensenanza,1,2,3,33+10=?,19.5527248382568,-LcHIW5siIZ4oMsSLpSX,1
144,1,8,Colegio la Ensenanza,1,2,3,40+10=?,20.9718055725098,-LcHIW5siIZ4oMsSLpSX,1
145,1,8,Colegio la Ensenanza,1,2,4,17+25=?,9.73214530944824,-LcHIW5siIZ4oMsSLpSX,0
146,1,8,Colegio la Ensenanza,1,2,4,25+25=?,30.533147811889602,-LcHIW5siIZ4oMsSLpSX,0
147,1,8,Colegio la Ensenanza,1,2,4,42+35=?,47.1998100280762,-LcHIW5siIZ4oMsSLpSX,0
148,1,8,Colegio la Ensenanza,1,2,4,46+37=?,36.373046875,-LcHIW5siIZ4oMsSLpSX,0
149,1,8,Colegio la Ensenanza,1,2,4,61+39=?,59.5426139831543,-LcHIW5siIZ4oMsSLpSX,0
150,1,6,Colegio la Ensenanza,1,1,0,1+3=?,19.459890365600604,-LcHSCmjB08zKoZYUpmf,1
151,1,6,Colegio la Ensenanza,1,1,0,4+2=?,20.0227909088135,-LcHSCmjB08zKoZYUpmf,1
152,1,6,Colegio la Ensenanza,1,1,0,4+3=?,7.7359123229980495,-LcHSCmjB08zKoZYUpmf,0
153,1,6,Colegio la Ensenanza,1,1,0,3+1=?,8.28622436523438,-LcHSCmjB08zKoZYUpmf,1
154,1,6,Colegio la Ensenanza,1,1,0,6+4=?,18.533123016357397,-LcHSCmjB08zKoZYUpmf,1
155,1,6,Colegio la Ensenanza,1,1,1,1+10=?,5.9516716003417995,-LcHSCmjB08zKoZYUpmf,1
156,1,6,Colegio la Ensenanza,1,1,1,3+10=?,8.81939697265625,-LcHSCmjB08zKoZYUpmf,1
157,1,6,Colegio la Ensenanza,1,1,1,5+10=?,12.0872001647949,-LcHSCmjB08zKoZYUpmf,1
158,1,6,Colegio la Ensenanza,1,1,1,7+10=?,17.5892486572266,-LcHSCmjB08zKoZYUpmf,1
159,1,6,Colegio la Ensenanza,1,1,1,0+10=?,3.7819402217865004,-LcHSCmjB08zKoZYUpmf,1
160,1,6,Colegio la Ensenanza,1,1,2,2+12=?,5.7185764312744105,-LcHSCmjB08zKoZYUpmf,1
161,2,6,Colegio la Ensenanza,1,1,2,6+11=?,116.265350341797,-LcHSCmjB08zKoZYUpmf,1
162,2,6,Colegio la Ensenanza,1,1,2,7+17=?,50.350059509277294,-LcHSCmjB08zKoZYUpmf,0
163,1,6,Colegio la Ensenanza,1,1,2,8+21=?,56.681713104248,-LcHSCmjB08zKoZYUpmf,0
164,1,6,Colegio la Ensenanza,1,1,2,3+30=?,27.039554595947298,-LcHSCmjB08zKoZYUpmf,1
165,2,6,Colegio la Ensenanza,1,1,3,13+10=?,43.644775390625,-LcHSCmjB08zKoZYUpmf,0
166,1,6,Colegio la Ensenanza,1,1,3,22+10=?,14.8713130950928,-LcHSCmjB08zKoZYUpmf,0
167,1,6,Colegio la Ensenanza,1,1,3,17+10=?,8.35270118713379,-LcHSCmjB08zKoZYUpmf,1
168,1,6,Colegio la Ensenanza,1,1,3,33+10=?,24.1914215087891,-LcHSCmjB08zKoZYUpmf,0
169,1,6,Colegio la Ensenanza,1,1,3,40+10=?,22.3377685546875,-LcHSCmjB08zKoZYUpmf,1
170,1,6,Colegio la Ensenanza,1,1,4,17+25=?,21.473178863525398,-LcHSCmjB08zKoZYUpmf,0
171,1,6,Colegio la Ensenanza,1,1,4,25+25=?,10.7033958435059,-LcHSCmjB08zKoZYUpmf,0
172,2,6,Colegio la Ensenanza,1,1,4,42+35=?,65.16872406005861,-LcHSCmjB08zKoZYUpmf,1
173,1,6,Colegio la Ensenanza,1,1,4,46+37=?,11.784447669982901,-LcHSCmjB08zKoZYUpmf,1
174,1,6,Colegio la Ensenanza,1,1,4,61+39=?,7.2190666198730495,-LcHSCmjB08zKoZYUpmf,0
175,1,8,Colegio la Ensenanza,1,3,0,1+3=?,7.17078065872192,-LcHSVGPoNGTWJuS3Rg-,1
176,1,8,Colegio la Ensenanza,1,3,0,4+2=?,6.12397336959839,-LcHSVGPoNGTWJuS3Rg-,1
177,1,8,Colegio la Ensenanza,1,3,0,4+3=?,3.9265422821044904,-LcHSVGPoNGTWJuS3Rg-,1
178,1,8,Colegio la Ensenanza,1,3,0,3+1=?,9.145795822143551,-LcHSVGPoNGTWJuS3Rg-,1
179,1,8,Colegio la Ensenanza,1,3,0,6+4=?,7.047809600830081,-LcHSVGPoNGTWJuS3Rg-,1
180,1,8,Colegio la Ensenanza,1,3,1,1+10=?,3.9593353271484397,-LcHSVGPoNGTWJuS3Rg-,1
181,1,8,Colegio la Ensenanza,1,3,1,3+10=?,4.29442977905273,-LcHSVGPoNGTWJuS3Rg-,1
182,1,8,Colegio la Ensenanza,1,3,1,5+10=?,8.208705902099611,-LcHSVGPoNGTWJuS3Rg-,1
183,1,8,Colegio la Ensenanza,1,3,1,7+10=?,9.09713745117188,-LcHSVGPoNGTWJuS3Rg-,1
184,1,8,Colegio la Ensenanza,1,3,1,0+10=?,3.0897591114044203,-LcHSVGPoNGTWJuS3Rg-,1
185,1,8,Colegio la Ensenanza,1,3,2,2+12=?,6.410443305969241,-LcHSVGPoNGTWJuS3Rg-,1
186,1,8,Colegio la Ensenanza,1,3,2,6+11=?,13.9250946044922,-LcHSVGPoNGTWJuS3Rg-,0
187,1,8,Colegio la Ensenanza,1,3,2,7+17=?,11.610572814941401,-LcHSVGPoNGTWJuS3Rg-,1
188,1,8,Colegio la Ensenanza,1,3,2,8+21=?,9.76739120483398,-LcHSVGPoNGTWJuS3Rg-,1
189,1,8,Colegio la Ensenanza,1,3,2,3+30=?,3.3749847412109397,-LcHSVGPoNGTWJuS3Rg-,1
190,1,8,Colegio la Ensenanza,1,3,3,13+10=?,8.67886352539063,-LcHSVGPoNGTWJuS3Rg-,1
191,1,8,Colegio la Ensenanza,1,3,3,22+10=?,15.817605972289998,-LcHSVGPoNGTWJuS3Rg-,1
192,1,8,Colegio la Ensenanza,1,3,3,17+10=?,5.59015655517578,-LcHSVGPoNGTWJuS3Rg-,1
193,1,8,Colegio la Ensenanza,1,3,3,33+10=?,5.45479774475098,-LcHSVGPoNGTWJuS3Rg-,1
194,1,8,Colegio la Ensenanza,1,3,3,40+10=?,3.507568359375,-LcHSVGPoNGTWJuS3Rg-,1
195,1,8,Colegio la Ensenanza,1,3,4,17+25=?,51.6099853515625,-LcHSVGPoNGTWJuS3Rg-,0
196,1,8,Colegio la Ensenanza,1,3,4,25+25=?,13.9321136474609,-LcHSVGPoNGTWJuS3Rg-,0
197,1,8,Colegio la Ensenanza,1,3,4,42+35=?,4.68324661254883,-LcHSVGPoNGTWJuS3Rg-,1
198,1,8,Colegio la Ensenanza,1,3,4,46+37=?,34.269260406494105,-LcHSVGPoNGTWJuS3Rg-,1
199,1,8,Colegio la Ensenanza,1,3,4,61+39=?,12.593301773071301,-LcHSVGPoNGTWJuS3Rg-,1
200,1,7,Colegio la Ensenanza,1,2,0,1+3=?,6.8057107925415,-LcHSVJpCmHq6Z-E7HvR,1
201,1,7,Colegio la Ensenanza,1,2,0,4+2=?,7.28746700286865,-LcHSVJpCmHq6Z-E7HvR,0
202,1,7,Colegio la Ensenanza,1,2,0,4+3=?,13.428611755371099,-LcHSVJpCmHq6Z-E7HvR,1
203,1,7,Colegio la Ensenanza,1,2,0,3+1=?,3.84348678588867,-LcHSVJpCmHq6Z-E7HvR,1
204,1,7,Colegio la Ensenanza,1,2,0,6+4=?,11.835308074951199,-LcHSVJpCmHq6Z-E7HvR,1
205,1,7,Colegio la Ensenanza,1,2,1,1+10=?,3.2901763916015603,-LcHSVJpCmHq6Z-E7HvR,1
206,1,7,Colegio la Ensenanza,1,2,1,3+10=?,4.41287612915039,-LcHSVJpCmHq6Z-E7HvR,1
207,1,7,Colegio la Ensenanza,1,2,1,5+10=?,5.086578369140629,-LcHSVJpCmHq6Z-E7HvR,1
208,1,7,Colegio la Ensenanza,1,2,1,7+10=?,4.4630842208862305,-LcHSVJpCmHq6Z-E7HvR,1
209,1,7,Colegio la Ensenanza,1,2,1,0+10=?,4.715588569641111,-LcHSVJpCmHq6Z-E7HvR,1
210,1,7,Colegio la Ensenanza,1,2,2,2+12=?,4.5817403793335005,-LcHSVJpCmHq6Z-E7HvR,1
211,1,7,Colegio la Ensenanza,1,2,2,6+11=?,15.358631134033198,-LcHSVJpCmHq6Z-E7HvR,1
212,1,7,Colegio la Ensenanza,1,2,2,7+17=?,37.071784973144496,-LcHSVJpCmHq6Z-E7HvR,1
213,1,7,Colegio la Ensenanza,1,2,2,8+21=?,13.961719512939501,-LcHSVJpCmHq6Z-E7HvR,1
214,1,7,Colegio la Ensenanza,1,2,2,3+30=?,6.07466888427734,-LcHSVJpCmHq6Z-E7HvR,1
215,1,7,Colegio la Ensenanza,1,2,3,13+10=?,8.55842018127441,-LcHSVJpCmHq6Z-E7HvR,1
216,1,7,Colegio la Ensenanza,1,2,3,22+10=?,5.62166976928711,-LcHSVJpCmHq6Z-E7HvR,1
217,1,7,Colegio la Ensenanza,1,2,3,17+10=?,5.06707382202148,-LcHSVJpCmHq6Z-E7HvR,1
218,1,7,Colegio la Ensenanza,1,2,3,33+10=?,6.796504974365231,-LcHSVJpCmHq6Z-E7HvR,1
219,1,7,Colegio la Ensenanza,1,2,3,40+10=?,16.8070068359375,-LcHSVJpCmHq6Z-E7HvR,1
220,1,7,Colegio la Ensenanza,1,2,4,17+25=?,69.5311126708984,-LcHSVJpCmHq6Z-E7HvR,0
221,1,7,Colegio la Ensenanza,1,2,4,25+25=?,68.41064453125,-LcHSVJpCmHq6Z-E7HvR,1
222,1,7,Colegio la Ensenanza,1,2,4,42+35=?,81.5842590332031,-LcHSVJpCmHq6Z-E7HvR,1
223,1,7,Colegio la Ensenanza,1,2,4,46+37=?,6.344608306884769,-LcHSVJpCmHq6Z-E7HvR,0
224,1,7,Colegio la Ensenanza,1,2,4,61+39=?,57.7546539306641,-LcHSVJpCmHq6Z-E7HvR,0
225,1,6,Colegio la Ensenanza,1,1,0,1+3=?,16.576194763183597,-LcHSVL9enNzVF3agUI3,1
226,1,6,Colegio la Ensenanza,1,1,0,4+2=?,8.568553924560549,-LcHSVL9enNzVF3agUI3,1
